review_id,timestamp,sentiment,language,country,playtime_hours,helpful_votes,recommendation,review_text,source
220927019,2026-03-17T21:40:44+00:00,negative,brazilian,,448.18,1,not_recommended,jogo crasha toda hora não consigo jogar já desinstalei e instalei um monte de vezes e não consigo jogar,Steam
220924150,2026-03-17T20:54:55+00:00,positive,english,,49.25,1,recommended,Great fun with really good grinds,Steam
220918434,2026-03-17T19:26:29+00:00,negative,german,,175.15,1,not_recommended,"im großen und ganzen gutes game. beim nach dem teleportieren in eine andere stadt hat man lags. die server kicken einem vom server und man weiß ned warum. sozusagen die performance ist grotten schlecht.  hoffe nur, dass die das mal hinbekommen",Steam
220918178,2026-03-17T19:22:42+00:00,positive,english,,33.47,1,recommended,Fun game,Steam
220918043,2026-03-17T19:20:24+00:00,positive,english,,44.95,1,recommended,gud game,Steam
220917990,2026-03-17T19:19:45+00:00,positive,english,,67.97,0,recommended,d o n g a b l o,Steam
220917673,2026-03-17T19:15:27+00:00,positive,italian,,384.57,0,recommended,"Io mi ci diverto molto, gli item da comprare sono unicamente estetici, quindi oltre alla fortuna, se sei vestito tutto bene e perchè hai imprecato quanto basta!!!  Che dire, se vi piace il genere, compratelo subito!!",Steam
220916625,2026-03-17T18:59:03+00:00,negative,russian,,236.85,0,not_recommended,"Не стоит своих денег, определенно точно",Steam
220916149,2026-03-17T18:52:26+00:00,positive,brazilian,,124.93,0,recommended,"O jogo é bom, o preço é caro. E acho ridículo que pra ter ele na Steam se vc ja tem na Blizzard é necessário comprar novamente o game, por favor né, ja nao basta ter que comprar toda santa expansão...",Steam
220915055,2026-03-17T18:35:22+00:00,positive,french,,63.53,0,recommended,"je suis un granf fan de db4, même si le contenu du end game reste à améliorer",Steam
220913251,2026-03-17T18:08:24+00:00,negative,schinese,,106.9,0,not_recommended,吃相难看，非常后悔购买。,Steam
220912975,2026-03-17T18:04:20+00:00,positive,polish,,2.1,0,recommended,Polecam z całego serca <3,Steam
220910756,2026-03-17T17:31:27+00:00,positive,english,,65.05,2,recommended,I can understand the hate behind this game but compared from launch to now the game is in a better state. The microtransactions don't really bother me because every game does it nowadays and its only cosmetic. I actually enjoy the gameplay quite a bit have still only played berserker for now but plan on playing more. DLC pricing is pretty bad to be fair but coming from destiny 2 its nothing new. Overall its a decent game to sit back and grind for a while because progression doesn't feel like a slug fest and make you feel nothing even after quite a bit of skill points spent *cough cough* POE2. Give it a try when it goes on sale. Don't buy full price.,Steam
220902085,2026-03-17T15:22:35+00:00,negative,english,,152.1,3,not_recommended,"A cool aesthetic wasted on a skinner box disguised as a game. I'm all about wasting time and money, my 8+ painted warhammer armies attest to that, but in this case the value just isn't there. 50-80% of the skins in the store should be in game as class sets, dungeon chase items if they could redesign the encounters to be interesting, world boss rewards etc. I'd resent the game less and likely spend more time and money on it then, funnily enough.    I'll play the xpac but my expectations are subterranean. We will see if they can catch up to, say, Torchlight 2.",Steam
220897686,2026-03-17T14:15:44+00:00,negative,english,,69.25,6,not_recommended,"Season after season its the same stuff with mild changes to the system, first and foremost after coming from theory crafting and building out classes in both poe and poe 2 not even that even playing last epoch where the crafting system has more depth than D4 the game feels so redundant. At this point its pretty obvious with the ridiculous amount they want for in game items that their primary focus is money. Skill tree well....it has options but in reality you're left with a handful meaning the same build is very common throughout the game. The cosmetics look amazing but thats not enough to make up for the lack of depth the game is severely lacking. Holding out for the expansion but it won't surprise me if its a complete flop.",Steam
220894634,2026-03-17T13:24:39+00:00,positive,koreana,,53.92,0,recommended,"좆같게도, 요즘 게임은 한 2~3년 후에 해야 진가를 알 수 있다. - ★★★★",Steam
220892901,2026-03-17T12:53:52+00:00,positive,english,,22.37,0,recommended,later,Steam
220888014,2026-03-17T11:10:03+00:00,positive,russian,,62.83,0,recommended,Это просто офгенно!!!,Steam
220883794,2026-03-17T09:26:46+00:00,positive,english,,164.97,0,recommended,"I have played this game on Xbox, Battle net and Steam. I think since launch the game has had its ups and downs, but it seems like they are starting to figure out the core game. Im not a fan of the 25$ skins (i usually dont purchase them anyways) and the battle pass (i dont buy this either), but the overall game seems like its in a good place right now. Plenty to do end game and a good amount of variety on ""meta"" builds.",Steam
220881275,2026-03-17T08:18:52+00:00,positive,english,,46.17,0,recommended,☺️✨️,Steam
220881194,2026-03-17T08:16:52+00:00,negative,schinese,,310.98,1,not_recommended,傻逼暴雪，就这只因巴更新质量和游戏内容，你们DLC卖的跟尼玛13的本体一样贵，屁大一点更新量就卖个DLC，一个角色就卖个DLC，谁给你们的逼脸，CNM。,Steam
220878916,2026-03-17T07:11:10+00:00,positive,schinese,,1286.9,1,recommended,游戏还可以  但是暴雪是纯畜生,Steam
220877861,2026-03-17T06:39:24+00:00,negative,russian,,94.9,0,not_recommended,Баги и переподключения!,Steam
220877571,2026-03-17T06:30:46+00:00,positive,english,,52.73,0,recommended,"D4 gets a lot of hate, but I don’t see the point. It’s a wonderful looking game, with tons of things to do, a nice story so far. I played D2, D3, Grim Dawn and PoE and while I can understand some complaints I think it is pointless. Being able to choose a build, then explode the screen while having YouTube, or a podcast in background is the heaven of relax!  Especially after a day at work. And don’t need to spend hours looking for perfect items to do that! Pure gold. The only flaw? Lack of an offline mode… Have fun people, and happy life to all!",Steam
220876706,2026-03-17T06:04:48+00:00,positive,tchinese,,59.18,1,recommended,好玩也不好玩 但為了支持 戰網買了本體+魂靈師  STEAM買了憎恨時代合輯 然後憎恨DLC升級終極版 外加DOOM SKIN包 美術很棒 這季變身屠夫也還算有趣 把遊戲做好吧 暴雪?,Steam
220876367,2026-03-17T05:53:39+00:00,negative,english,,22.92,3,not_recommended,"since season 12, it no longer can run on macos with crossover or parralow desktop.",Steam
220875735,2026-03-17T05:35:17+00:00,positive,tchinese,,44.1,0,recommended,說實話好玩了好多,Steam
220875119,2026-03-17T05:16:40+00:00,negative,schinese,,266.28,1,not_recommended,不明白已经买过dlc1了为什么现在要买dlc2还要再买一遍,Steam
220874958,2026-03-17T05:12:04+00:00,positive,latam,,168.28,0,recommended,"El juego está en muy buen estado; lo estoy jugando actualmente y tiene muchos cambios de calidad de vida que lo hacen muy disfrutable y divertido. No es ni la sombra de lo que fue al inicio, cuando era bastante flojo. Te recomiendo probarlo, pero yo esperaría a una oferta, porque para vivir la experiencia completa los DLC son prácticamente necesarios: sin ellos no tienes prácticamente nada que hacer, estás muy limitado.    En general, para mí está siendo una buena compra: le estoy metiendo muchas horas de farmeo, loot y subida de niveles, intentando crear mi build perfecta y disfrutar del proceso.    Las campañas me parecieron impresionantes y muy cinematográficas. Aunque son relativamente cortas, tienen giros de trama muy buenos y se disfrutan mucho, aunque que es una experiencia de una sola vez.",Steam
220874269,2026-03-17T04:53:37+00:00,negative,schinese,,388.83,2,not_recommended,我说暴雪司马,Steam
220873210,2026-03-17T04:25:45+00:00,positive,brazilian,,194.75,0,recommended,nice,Steam
220871903,2026-03-17T03:52:47+00:00,positive,english,,127.27,0,recommended,Diablo 2 is the best but this offers good playability. It can be overwhelming with all the customization available at all the various vendors for all your equipment.,Steam
220870614,2026-03-17T03:21:08+00:00,positive,spanish,,35.23,0,recommended,"Buen juego, la historia es buena pero cae a ratos. El sistema de looteo es algo caotico al principio y en post game es peor debido al templado, pero no es aleatorio y sabes que hacer para conseguir x cosa.",Steam
220868346,2026-03-17T02:32:38+00:00,positive,brazilian,,37.97,0,recommended,Top,Steam
220863368,2026-03-17T00:47:22+00:00,positive,brazilian,,107.02,0,recommended,Jogo incrível! Superou minhas expectativas!,Steam
220859430,2026-03-16T23:31:11+00:00,negative,schinese,,1234.48,1,not_recommended,都什么时候了，捆绑包还不分开卖？营销部门就是一群猪,Steam
220858617,2026-03-16T23:16:25+00:00,negative,english,,475.42,4,not_recommended,How are you supposed to click to damn offering with the butcher up your ass? Or pick up items or town portal or enjoy the game?  Worst season,Steam
220858283,2026-03-16T23:09:55+00:00,negative,russian,,10.43,2,not_recommended,Интересная ли это игра? нет  Много ли нового и свежего в 4 части? нет  А может тут сюжета завезли? Да лучше бы не завозили  Будем ли мы это покупать? Ну да))0)),Steam
220857788,2026-03-16T23:01:07+00:00,positive,english,,64.0,1,recommended,its a good especially when swapping between this and poe2,Steam
220850338,2026-03-16T20:56:33+00:00,positive,english,,23.42,0,recommended,yes,Steam
220849344,2026-03-16T20:40:57+00:00,negative,english,,74.5,5,not_recommended,"Game is great, but one third of the map is locked behind a DLC and so is a class, wouldnt have bought if I knew.",Steam
220847431,2026-03-16T20:12:45+00:00,positive,brazilian,,183.07,0,recommended,Muito bom!,Steam
220846093,2026-03-16T19:54:04+00:00,positive,english,,251.32,0,recommended,A great entry into the genre. Would recommend for anyone trying to get into Causal ARPGs.,Steam
220844359,2026-03-16T19:29:28+00:00,positive,english,,145.82,0,recommended,"Much more polished then is was at launch, cant wait for lord of hatred",Steam
220840826,2026-03-16T18:41:18+00:00,positive,english,,28.53,0,recommended,Very nice game. I love it. And addicted😵‍💫😅,Steam
220839835,2026-03-16T18:27:53+00:00,positive,schinese,,651.48,0,recommended,消磨下时间还是可以玩玩的，越来越咯,Steam
220838492,2026-03-16T18:09:07+00:00,negative,english,,96.28,2,not_recommended,killstreak feature sucks  also blizzard is known to steal its female workers mothers milk,Steam
220838225,2026-03-16T18:04:53+00:00,positive,brazilian,,34.07,0,recommended,O jogo é muito bom e provavelmente não existe outro melhor nesse gênero. A maioria dos negativos é por causa da sacanagem que fizeram dando a primeira DLC para quem comprar a próxima.,Steam
220838167,2026-03-16T18:03:57+00:00,positive,english,,140.52,0,recommended,"Literally Diablo 3 but they actually fixed every problem that game had for the most part. Not perfect, but everything I've ever wanted fixed has been fixed from D3 to this game",Steam
220835343,2026-03-16T17:23:49+00:00,positive,russian,,66.33,0,recommended,"Отличный сюжет, прям очень зашел. Полная ру локализация - прям почет и уважение - очень качественно. Эндгейм после 2-х,3-х сезонов  к сожалению быстро наскучивает, выручает лишь прокачка новых классов и использование новых билдов. А так новый сезон 3-5 дней игры и становится скучно. В целом ругать диаблу не за что, своих денег стоит. на момент обзора 65 часов - это статистика в стим, по факту уже 3 год в D4, весь прогресс перенесся с Xbox. У меня есть все части данной франшизы - 4ка действительно лучшая. Не сравнивайте с POE - это разные игры, и одна и другая франшизы по своему интересны. Если играете впервые, не торопитесь проходить сюжет скипая кат сцены, они действительно интересны, а сюжет погружает в мир Diablo, именно после прохождения 4ки захотелось прочитать книги по данной вселенной. В этой игре можно по настоящему расслабиться после работы, не напряжная, интересная, активностей предостаточно.",Steam
220834764,2026-03-16T17:14:41+00:00,positive,english,,34.93,0,recommended,I fw Mephisto,Steam
220831090,2026-03-16T16:20:05+00:00,negative,russian,,29.53,2,not_recommended,"При всем моем уважении к жанру arpg эта игра не вызвала у меня никаких положительных эмоций, сложности нет никакой, сюжет на уровне детских сказок, на половине игры тебе просто становится скучно от бесконечных скачек туда сюда, данжи одинаковые, классы скучные, длс по цене основной игры это вообще позор. Даже не буду говорить что игра не стоит своих денег",Steam
220828911,2026-03-16T15:46:58+00:00,positive,english,,69.67,0,recommended,dobra,Steam
220828893,2026-03-16T15:46:39+00:00,positive,schinese,,2125.55,0,recommended,1,Steam
220826172,2026-03-16T15:03:05+00:00,negative,schinese,,788.52,1,not_recommended,能不玩最好不要玩，国区价格比日韩港都高，买了dlc1的老玩家还得在dlc2再付费一次，你要是现在入坑就要做好出了dlc3再买一次dlc1+2的准备,Steam
220825813,2026-03-16T14:57:23+00:00,positive,schinese,,40.3,0,recommended,好玩爱玩 刷刷刷,Steam
220820893,2026-03-16T13:34:08+00:00,positive,german,,40.92,0,recommended,diablo beste,Steam
220820086,2026-03-16T13:19:36+00:00,positive,tchinese,,39.63,0,recommended,HI,Steam
220820077,2026-03-16T13:19:30+00:00,negative,english,,401.55,0,not_recommended,"Debería ofrecer algún tipo de descuento por el nuevo dlc teniendo el anterior, así la opción ""upgrade"" tendría sentido. Buen juego, empresa avariciosa.",Steam
220815069,2026-03-16T11:32:09+00:00,positive,german,,366.07,0,recommended,Jede Saison ein kurzweiliger Dopamin Kick. Nach 30-40 Stunden ist man dann jede Season aber auch durch.,Steam
220811307,2026-03-16T09:57:51+00:00,positive,schinese,,51.85,0,recommended,好玩,Steam
220810997,2026-03-16T09:49:38+00:00,positive,english,,31.6,0,recommended,dabo,Steam
220810026,2026-03-16T09:24:27+00:00,negative,schinese,,3.42,0,not_recommended,不支持切换语音，差评,Steam
220809842,2026-03-16T09:19:31+00:00,positive,russian,,55.78,0,recommended,Однозначно стоит играть! единственное. Если хотите получить полное ощущение от игры. Игру стоит покупать со всеми длс. (их 2) Без них нету смысла.,Steam
220808445,2026-03-16T08:43:05+00:00,negative,russian,,106.67,5,not_recommended,DLC стоит дороже игры так что говно кал вонючки тупой,Steam
220808067,2026-03-16T08:32:10+00:00,negative,polish,,59.95,1,not_recommended,"Gra jest fajna, ale co z tego skoro Blizzard serwuje takie aktualizacje, po których gra zaczyna mega lagować, przez co praktycznie nie da się grać, a update'u nie można cofnąć. Laguje nawet menu. Reinstalacja nic nie daje. Widać, że to kod sieciowy kuleje, ludzie o tym piszą na forach, a Ci nie wydają hotfixa, dzięki czemu masz grę, za która dałeś kupę kasy, poświęciłeś sporo czasu na rozwój postaci i grać w nią nie możesz i nie wiadomo kiedy będziesz mógł. Nie polecam niestety.",Steam
220805701,2026-03-16T07:23:10+00:00,positive,tchinese,,100.98,0,recommended,跟一開始比起來真的好玩很多,Steam
220805655,2026-03-16T07:21:39+00:00,positive,brazilian,,80.23,0,recommended,jogasso 🔥,Steam
220803930,2026-03-16T06:27:28+00:00,positive,english,,96.63,0,recommended,love it,Steam
220800485,2026-03-16T04:48:02+00:00,negative,english,,3.28,0,not_recommended,Balls,Steam
220800277,2026-03-16T04:42:04+00:00,positive,schinese,,173.03,1,recommended,游戏挺好的，暴雪挺坏的,Steam
220798364,2026-03-16T03:53:03+00:00,negative,schinese,,119.7,1,not_recommended,本体贵就算了dlc也这么贵加起来够买你们全家的命了暴雪,Steam
220795610,2026-03-16T02:47:43+00:00,negative,english,,1377.57,1,not_recommended,"crashes like every 10 minutes or so, uninstalled, reinstalled multiple time, no help.  Also restored computer to factory defaults, nothing helps.",Steam
220793879,2026-03-16T02:08:33+00:00,negative,english,,706.77,0,not_recommended,this season sucks!! got to store a bunch of stuff i cant use unless i make a meta build,Steam
220793331,2026-03-16T01:56:45+00:00,positive,schinese,,78.65,0,recommended,暗黑破坏神4是全世界最好的游戏！,Steam
220792799,2026-03-16T01:44:33+00:00,positive,english,,7.0,1,recommended,"D4 was my first introduction to the genre, It was a very good first impression and it's one of my favorite games of all time. I know people that have played these types of games will say that there are better options out there but I truly enjoy Diablo 4. I've had multiple consoles (Now officially PC owner!!) and I bought this game for every one of them and have hundreds of hours on it(and about to put more on PC). I think this game is very well made and I enjoy playing it. I am excited for the upcoming expansion!!",Steam
220792006,2026-03-16T01:27:20+00:00,negative,english,,27.87,2,not_recommended,Game is straight up trash and a money grab.,Steam
220790581,2026-03-16T00:57:50+00:00,positive,english,,63.62,2,recommended,"Builds aren't as diverse as in PoE2, but they're still fun. New patches and expansions are paid, and the prices are quite high. If you want to play it for the story, it's quite good. You don't have the chance to level up a character for more than 200 hours; after a while, you'll just be doing the same things. There's a pass system, but it's all cosmetic. It's not entirely pay-to-win; at least the story alone is worth 20-30 hours of play, I'd say, if you don't buy the expansion packs.",Steam
220788697,2026-03-16T00:20:49+00:00,positive,english,,166.88,0,recommended,"easy to sink hours in, I wish I knew how to read and set my skills accordingly",Steam
220786751,2026-03-15T23:43:09+00:00,positive,english,,75.35,0,recommended,community,Steam
220783063,2026-03-15T22:36:33+00:00,positive,schinese,,100.72,0,recommended,"okay, lets go!",Steam
220782915,2026-03-15T22:34:15+00:00,positive,greek,,37.82,0,recommended,best,Steam
220778902,2026-03-15T21:34:18+00:00,positive,english,,292.85,0,recommended,Fun game. It's Diablo,Steam
220778630,2026-03-15T21:29:57+00:00,positive,english,,18.15,0,recommended,yeah,Steam
220776956,2026-03-15T21:06:06+00:00,positive,russian,,902.23,2,recommended,За каждый патч  стоимость  полной игры - это дорого .,Steam
220776640,2026-03-15T21:01:30+00:00,positive,english,,92.05,0,recommended,"Nice game to hop on for a quick second, or dump a bunch of hours into.",Steam
220774680,2026-03-15T20:34:18+00:00,positive,spanish,,39.48,0,recommended,me gustaria que salga las amazona o luchador.,Steam
220769331,2026-03-15T19:24:45+00:00,positive,spanish,,50.72,0,recommended,Mucha sangre falta algo de dopamina 8/10,Steam
220767557,2026-03-15T19:03:17+00:00,positive,french,,25.63,0,recommended,"Même si Blizzard a perdu de sa superbe, Diablo IV reste au sommet des H&S il est Top3 Last Epoch est du meme niveau voir probablement un peu supérieur.. Top2  PoE2 est à mon sens le Numéro 1 des H&S actuel ToP1",Steam
220767343,2026-03-15T19:00:33+00:00,negative,english,,59.75,0,not_recommended,6.5/10. Just a mediocre game. The fast food of the arpg genre with fine dining prices.,Steam
220766278,2026-03-15T18:46:47+00:00,positive,german,,69.52,0,recommended,Noicce,Steam
220765104,2026-03-15T18:32:01+00:00,positive,english,,364.75,0,recommended,"Great game to turn your brain off for the season. Couple of weekends grinding, playing through the seasonal challenges, and a bit of min/maxing and you’re good to go until the next season starts again.",Steam
220762378,2026-03-15T17:56:14+00:00,positive,english,,36.43,0,recommended,"It felt better than Blizzard Launcher. Game per se as usual, love and hate but overall its great.",Steam
220761988,2026-03-15T17:51:21+00:00,positive,spanish,,17.78,0,recommended,Buen ARPG para ir saltando de uno a otro.,Steam
220761698,2026-03-15T17:47:31+00:00,negative,english,,563.3,1,not_recommended,"Season 12 is buggy as all hell, did not get the 4 paragon points after killing the butcher in torment 3 and mythic are stupidly hard to get like wheres the fun?  2 days later and this game is so ♥♥♥♥♥♥, kurast undercity is bugged just lost two tributes of ascendance because the first didn’t show the portal on the mini map for the boss room, then when i found it, it was too late the timer ran out. then the next one the attunement tower would not let me click on it even though it was lit on the mini map which led to time expiring. This is immensely frustrating and nothing will be done to rectify it. Just uninstalled all done not playing season 12. Only worth playing if you play the paid paladin class.",Steam
220761390,2026-03-15T17:43:49+00:00,negative,english,,119.88,0,not_recommended,d2 better,Steam
220760455,2026-03-15T17:31:38+00:00,positive,italian,,160.37,0,recommended,top,Steam
220756904,2026-03-15T16:46:36+00:00,positive,english,,54.3,0,recommended,e,Steam
220755477,2026-03-15T16:28:45+00:00,negative,schinese,,111.73,2,not_recommended,玩了5个小时不知道在玩啥，现在是2026年了还特么这种垃圾游戏。暴雪已经没落了。纯垃圾,Steam
220755451,2026-03-15T16:28:23+00:00,positive,schinese,,50.62,0,recommended,刷子游戏 ，挺爽的,Steam
220755009,2026-03-15T16:22:44+00:00,positive,german,,9.62,2,recommended,Endlich ist es wieder spielbar nach release,Steam
220754997,2026-03-15T16:22:37+00:00,positive,spanish,,68.67,0,recommended,ta bien,Steam
220754812,2026-03-15T16:20:03+00:00,positive,brazilian,,86.28,0,recommended,"🔥 Diablo IV é simplesmente épico!   Atmosfera sombria, combate visceral e um mundo aberto cheio de segredos. Cada classe é única e a narrativa prende do início ao fim. Visual deslumbrante e trilha sonora arrepiante completam a experiência.  👉 Se você é fã da série ou está chegando agora, prepare-se: Diablo IV não é só um jogo, é uma jornada inesquecível pelo inferno!",Steam
220752254,2026-03-15T15:46:35+00:00,negative,schinese,,118.13,0,not_recommended,猪脑一样的战斗设计，纯纯设计来刷数值让你上瘾，纯无脑堆伤害，bug一个不修，boss秒人没有任何操作空间。牛的暴雪，就这么设计。,Steam
220752201,2026-03-15T15:45:53+00:00,negative,german,,416.43,0,not_recommended,12 ist so schwer gemacht das es keinen spaß mehr macht und Materialien sind so knapp  selbst kleine Endgegner töten einen Wer denkt sich nur sowas aus.  Wenn ich das vorher gewusst hätte niemals hätte ich dafür Geld ausgegeben  MfG Teo,Steam
220749941,2026-03-15T15:18:00+00:00,positive,french,,244.35,0,recommended,Si vous aimez farm et tomber des hordes de pnj ce jeu est fait pour vous,Steam
220748552,2026-03-15T15:01:04+00:00,positive,german,,88.98,0,recommended,Top Game alles Stimmig Season 12 Rockt mit dem Butscher schnetzelt alles nieder und hab Fun 5/5*,Steam
220746881,2026-03-15T14:40:10+00:00,negative,turkish,,156.95,1,not_recommended,hesabınızı gerekçe sunmadan banlıyorlar ve mail atmıyorlar o yüzden önermiyorum,Steam
220746394,2026-03-15T14:34:17+00:00,positive,schinese,,290.58,0,recommended,好玩爱玩,Steam
220743530,2026-03-15T13:58:21+00:00,positive,english,,22.23,0,recommended,"I only recently bought this game on Steam, I have hundreds (if not over a thousand) hours on the Battle.net client.    Game's good. Overall, the polish is there, good build diversity and freedom to really just see how things interact together. There are some seasons when it feels a little too easy to get all the way to the highest difficulty, though, so I would like if some of the Torment 4 bosses (which have incredible designs) needed to be respected for at least a little while before out-gearing them.",Steam
220743148,2026-03-15T13:53:09+00:00,positive,turkish,,116.68,0,recommended,gayet iyi oyun,Steam
220742531,2026-03-15T13:44:57+00:00,positive,german,,341.35,1,recommended,Damals aus langeweile gekauft um zu schauen ob Diablo etwas für mich heute und heute freue ich mich in jeder Season 20 - 30 Stunden wieder zu grinden. Kann ich echt nur empfehlen.,Steam
220740537,2026-03-15T13:17:15+00:00,negative,russian,,124.0,6,not_recommended,Игра просто не стоит своих денег.,Steam
220740207,2026-03-15T13:12:21+00:00,positive,tchinese,,28.02,0,recommended,好玩. 同friend一齊玩就好玩.,Steam
220739909,2026-03-15T13:08:26+00:00,positive,english,,50.8,0,recommended,I have been playing D4 since release several years ago and have been here for many high and lows. I love what the game has become and couldn't recommend it more. It is the game I keep coming back to each season along with Last Epoch.,Steam
220738573,2026-03-15T12:50:13+00:00,negative,russian,,88.33,1,not_recommended,шляпа,Steam
220738362,2026-03-15T12:47:09+00:00,positive,english,,31.8,1,recommended,Fun and addicting dungeon crawler. Even more exciting with the Doom: The Dark Ages and Berserk collabs Better experience playing with friends. 8/10,Steam
220738012,2026-03-15T12:41:49+00:00,positive,polish,,57.35,0,recommended,polecam bardzo dobra gra,Steam
220733768,2026-03-15T11:35:40+00:00,negative,schinese,,5.53,1,not_recommended,垃圾,Steam
220732986,2026-03-15T11:22:43+00:00,positive,english,,225.28,0,recommended,yh,Steam
220732402,2026-03-15T11:12:00+00:00,negative,ukrainian,,173.3,0,not_recommended,Не працює,Steam
220731839,2026-03-15T11:03:00+00:00,negative,schinese,,298.02,0,not_recommended,在验证主机身份证失败 错误代码（522）什么鬼第一次进正常再进就玩不了了 什么垃圾玩意,Steam
220730430,2026-03-15T10:38:35+00:00,negative,english,,15.42,0,not_recommended,"I will continue to shout from the rooftops: Diablo IV as an always online experience takes everything fun about Diablo and leaves it up to the whims of absolutely awful lag and network based issues.  Since the S12 launch, my deaths to network lag have shot up an insane amount, and while the Diablo parts of the game aren't really an issue, I cannot believe 12 seasons in and this game STILL struggles with desync and network issues.  How could I possibly stay a consistent player to your live service game if the service being provided isn't consistent enough to keep me on?  If you're considering Diablo 4, in it's current state pre-major expansion, it's fine, but be prepared for a very inconsistent experience that you'll have little control over.",Steam
220728033,2026-03-15T09:56:53+00:00,positive,english,,206.6,0,recommended,High replay ability due to the massive seasons and amount of things to do in them a lot of great solo play so if you don't have a ton of time to spend on these types of games it's very easy to jump in and get some great gameplay even for just a couple hours.,Steam
220726529,2026-03-15T09:31:18+00:00,positive,koreana,,10.2,0,recommended,시리즈 입문작이긴한데 걍 개 GOAT임,Steam
220725647,2026-03-15T09:16:11+00:00,negative,schinese,,145.48,0,not_recommended,"The first DLC is available, why isn't there a discount   0 .0",Steam
220725174,2026-03-15T09:07:40+00:00,positive,russian,,54.65,0,recommended,классы кастомизирование секс,Steam
220723858,2026-03-15T08:42:33+00:00,positive,english,,5.05,0,recommended,..,Steam
220722633,2026-03-15T08:17:55+00:00,positive,english,,18.2,0,recommended,some much fun,Steam
220721047,2026-03-15T07:44:55+00:00,positive,koreana,,72.68,0,recommended,고전게임,Steam
220714069,2026-03-15T05:19:50+00:00,positive,english,,5.67,0,recommended,"Much better game play compared to Diablo 3; however, comparatively the character creation is lesser than it once was, and that's the only issue I see with the game. The women designs are very homely and not comely. The male designs are much more appealing. Also, the women's voices tend to be more on the butch side of things. I'm not looking for as dainty princess, I'm looking for more Valeria from Conan the Barbarian!",Steam
220713552,2026-03-15T05:08:59+00:00,positive,brazilian,,106.37,0,recommended,Diabllo obra de arte.,Steam
220713416,2026-03-15T05:06:33+00:00,positive,english,,33.48,0,recommended,Good game,Steam
220712576,2026-03-15T04:50:27+00:00,positive,english,,545.77,0,recommended,Just play it!,Steam
220710822,2026-03-15T04:14:59+00:00,positive,english,,100.33,0,recommended,Shut off brain. Grind.,Steam
220706473,2026-03-15T02:52:30+00:00,positive,english,,77.1,0,recommended,Still one of the best in franchise. Expensive expansion packs and in-game purchases though...,Steam
220706250,2026-03-15T02:48:46+00:00,negative,english,,76.2,5,not_recommended,They now INCLUDE vessel of hatred when you buy Lord of Hatred? Thanks for the ♥♥♥♥♥♥♥ slap in the face Blizzard. Really makes me happy I spent 40 bucks on your expansion only to see it now ♥♥♥♥♥♥♥ FREE when you cram ANOTHER 40 dollar expansion up our asses. ♥♥♥♥. YOU.,Steam
220706053,2026-03-15T02:44:52+00:00,negative,russian,,1182.27,6,not_recommended,2 индуса за бутылку пива и пачку сухариков сезон делали,Steam
220704763,2026-03-15T02:20:53+00:00,positive,english,,39.03,0,recommended,Best quest and battle game!!!,Steam
220704352,2026-03-15T02:12:45+00:00,positive,brazilian,,0.8,0,recommended,Diablo é Diablo jogo bom da porra !,Steam
220704318,2026-03-15T02:12:07+00:00,negative,english,,24.82,1,not_recommended,Crashes every  15 min,Steam
220702262,2026-03-15T01:33:27+00:00,positive,english,,182.72,0,recommended,"I said I would quit this game multiple times, because I thought it was boring. But as soon as I would say that, a new season would come out, with fresh mechanics and different aspects added to the game. I would highly recommend this to anyone looking for a good game to play. I have grinded to the extremes and still continued playing. Love u D4",Steam
220699866,2026-03-15T00:48:19+00:00,negative,english,,36.42,1,not_recommended,"This is a difficult one, I think there is a good game in here, however it's been covered up by bloat and a demand from above to make a """"""""""""live service"""""""""""" game that goes on forever and is riddled with attempts to get you to buy things with IRL money. I absolutely loved the visual design and general vibe, but constant reminders of the purchases I ""could"" be making and the strange pacing of a huge open world, just kinda made it all fall a bit flat. I might try again at some point, but probably not lol.",Steam
220698847,2026-03-15T00:29:28+00:00,positive,english,,242.28,0,recommended,abnsolutely love this game the more they add the better it gets i did lose my old account but still not mad this is amazing i feel like the necromancer could have been more like game 3 version corp lance use to shoot like missiles and dont now i dont like that other than that i like it,Steam
220697562,2026-03-15T00:06:41+00:00,negative,brazilian,,32.65,0,not_recommended,"De que adianta cobrar valores elevados nos conteudos do jogo sendo que nao tem dinheiro nem pra manter um servidor. O jogo simplesmente cai toda hora, voce ta terminando de matar um boss e faltando 2 de hp o jogo cai. Ta amarrado.",Steam
220696785,2026-03-14T23:54:03+00:00,positive,english,,45.67,0,recommended,love it,Steam
220696559,2026-03-14T23:50:10+00:00,positive,spanish,,143.02,0,recommended,"primera ves jugando en serio a un juego de blizzard, juegazo, me a imprecionado lo divertido que es, le dedique muchas horas, hay gran variedad de objetos para armar a tu personaje. recomendado su te gustan los arpgs",Steam
220696042,2026-03-14T23:41:26+00:00,positive,english,,23.72,0,recommended,GOOD GAME,Steam
220694412,2026-03-14T23:12:46+00:00,positive,brazilian,,51.12,0,recommended,matar demonio sempre é bom,Steam
220693408,2026-03-14T22:57:09+00:00,positive,czech,,73.85,0,recommended,stojí mi z toho,Steam
220691518,2026-03-14T22:26:49+00:00,positive,spanish,,15.93,0,recommended,good,Steam
